company,sector,stage_at_observation,location,ceo_personality,team_openness_mean,team_conscientiousness_mean,team_extraversion_mean,team_agreeableness_mean,team_neuroticism_mean,founder_age,founder_prev_exits,founder_experience_years_pre,founder_tech_background,pre_series_a_months_since_founded,pre_series_a_team_size,pre_series_a_release_freq,market_size_usd,pre_series_a_mrr_usd,pre_series_a_growth_3m,pre_series_a_prior_funding_usd,pre_series_a_burn_usd,burn_multiple,pipeline_conversion_rate,competition_density,sector_trend_score_at_investment,buzzword_density,prior_investor_reputation,syndicate_size,prior_investor_followon_rate,pre_series_a_val_rev_ratio,current_employee_count,raised_series_a_36m,exited_36m,shutdown_36m,success_36m,mrr_peak_usd_36m
Urban Logic,Fintech,Seed,EU,Operator,0.543,0.784,0.471,0.467,0.477,22,0,8,0,42,2,2,26834355.62,30777.55,0.305,581387.23,58983.35,0.523,0.055,4,0.768,0.1,0.271,4,0.434,4.451,8,1,0,1,0,190960.33
Spark Grid,SaaS,Seed,MENA,Engineer,0.721,0.729,0.446,0.567,0.45,38,0,14,1,11,13,2,34480218.7,21832.05,0.043,202529.37,22879.36,2.035,0.123,8,0.375,0.017,0.837,4,0.281,9.264,23,1,0,0,1,248774.82
Aero OS,SaaS,Pre-Seed,SEA,Salesperson,0.555,0.604,0.714,0.536,0.476,46,0,9,0,10,2,1,2554865.5,11257.99,-0.087,80202.73,32256.66,20.0,0.133,4,0.481,0.212,0.37,2,0.335,15.196,18,1,0,0,1,36156.67
Hyper Analytics,AI/ML,Seed,UK,Visionary,0.73,0.37,0.681,0.362,0.407,34,0,14,0,34,11,2,14366257.03,13082.84,-0.1,516390.99,65474.39,20.0,0.123,5,0.46,0.162,0.489,2,0.391,3.735,14,0,0,1,0,14738.0
Polar Labs,Fintech,Seed,UK,Visionary,0.686,0.444,0.544,0.54,0.638,37,0,14,0,27,16,2,9579175.55,20336.34,-0.035,322671.12,36908.72,20.0,0.186,4,0.402,0.083,0.346,1,0.594,23.096,25,0,0,1,0,25245.13
Eco Bio,Hardware,Seed,SEA,Visionary,0.604,0.446,0.56,0.421,0.502,34,0,19,0,46,21,0,63391777.0,4197.37,0.326,469099.14,111325.01,6.785,0.211,6,0.422,0.092,0.348,3,0.741,17.158,36,0,0,1,0,4315.32
Polar Forge,Climate,Pre-Seed,LatAm,Salesperson,0.692,0.55,0.899,0.575,0.296,36,0,4,1,23,2,1,16305744.82,5808.62,0.16,176159.77,43357.3,3.888,0.067,3,0.496,0.042,0.339,2,0.339,5.871,8,1,0,1,0,24078.17
Nimbus Stack,Bio/Health,Seed,US,Visionary,0.702,0.499,0.55,0.297,0.509,29,0,12,0,35,12,0,12313917.91,8819.14,0.207,186187.96,56742.08,2.591,0.16,4,0.387,0.207,0.701,2,0.49,15.576,17,1,0,0,1,156017.62
Atlas Logic,Hardware,Seed,EU,Engineer,0.59,0.717,0.271,0.515,0.519,33,0,8,1,19,13,1,15230209.94,15156.57,0.292,265726.02,56053.16,1.054,0.185,4,0.33,0.076,0.221,3,0.313,10.352,38,1,1,0,1,255368.5
Eco Logic,Hardware,Seed,India,Visionary,0.782,0.424,0.596,0.347,0.494,23,0,6,0,12,13,0,37141199.33,27874.07,0.154,287961.72,56111.35,1.087,0.232,1,0.461,0.197,0.308,3,0.301,9.188,22,1,1,0,1,487136.22
Atlas Logic,Fintech,Pre-Seed,India,Visionary,0.741,0.608,0.597,0.367,0.445,30,0,10,1,14,15,0,5780360.15,16774.02,-0.134,179757.63,9001.66,20.0,0.196,8,0.572,0.09,0.536,2,0.262,8.883,17,1,0,1,0,36823.84
Urban Cloud,Fintech,Seed,MENA,Visionary,0.968,0.481,0.789,0.447,0.442,44,0,15,1,38,7,1,9267624.54,14795.08,0.138,1091112.29,91315.09,3.728,0.288,5,0.321,0.106,0.309,3,0.0,9.491,4,0,1,1,0,37909.26
Polar OS,Fintech,Pre-Seed,India,Operator,0.506,0.716,0.635,0.683,0.472,35,0,10,1,7,10,1,23152590.81,0.0,-0.142,174840.95,50489.35,20.0,0.182,5,0.391,0.106,0.679,2,0.384,7.88,20,1,0,1,0,0.0
Zen Grid,Climate,Pre-Seed,SEA,Engineer,0.663,0.676,0.32,0.56,0.508,33,0,5,0,1,7,0,7199508.68,718.91,-0.088,228607.78,61998.05,20.0,0.159,0,0.527,0.467,0.057,2,0.427,3.265,12,0,0,1,0,718.91
Atlas Bio,SaaS,Pre-Seed,UK,Visionary,0.816,0.521,0.763,0.481,0.448,33,0,4,0,6,3,2,8984291.76,7579.98,0.472,125323.16,71275.15,1.661,0.133,5,0.618,0.124,0.515,1,0.494,10.747,13,1,0,0,1,510617.1
Atlas Grid,Bio/Health,Seed,EU,Visionary,0.775,0.467,0.701,0.47,0.546,41,0,15,1,25,4,1,13348435.33,4821.96,0.316,169267.82,64932.56,3.556,0.01,2,0.672,0.101,0.346,3,0.564,5.829,8,1,1,1,0,50739.25
Hyper Grid,Climate,Seed,UK,Engineer,0.592,0.79,0.408,0.582,0.393,42,0,9,1,35,22,1,44984874.08,26299.93,0.077,260020.04,87485.24,3.606,0.249,0,1.0,0.37,0.386,2,0.231,13.058,29,0,0,1,0,28384.09
Nimbus Bio,DevTools,Seed,UK,Engineer,0.577,0.729,0.397,0.676,0.251,38,1,15,0,16,8,1,12323572.71,19164.91,0.298,571754.04,81191.33,1.185,0.209,8,0.885,0.365,0.727,2,0.381,14.24,18,1,0,0,1,1022668.99
Eco Stack,AI/ML,Pre-Seed,UK,Operator,0.613,0.84,0.621,0.417,0.377,47,0,10,0,15,14,0,22790501.38,24507.08,0.367,137314.44,27934.2,0.259,0.156,2,0.649,0.132,0.499,1,0.305,9.831,10,0,0,1,0,39536.81
Aero Logic,Climate,Pre-Seed,US,Operator,0.591,0.672,0.574,0.619,0.455,33,0,9,0,18,7,0,65437273.04,6835.74,0.153,163457.05,171.08,0.014,0.217,5,0.403,0.244,0.28,1,0.091,14.144,13,0,0,1,0,7710.96
Nimbus Works,SaaS,Pre-Seed,US,Salesperson,0.556,0.555,0.779,0.591,0.37,31,0,2,1,12,2,1,4322235.31,26195.71,0.24,242689.62,31647.32,0.42,0.271,8,0.607,0.365,0.251,1,0.289,6.488,3,0,0,1,0,56334.4
Hyper Works,AI/ML,Pre-Seed,LatAm,Engineer,0.655,0.646,0.328,0.536,0.391,30,0,5,1,18,9,0,34864832.26,4216.59,0.187,130811.75,174.86,0.019,0.127,2,0.644,0.348,0.682,2,0.176,6.874,15,1,1,0,1,110727.37
Sigma Bio,Climate,Pre-Seed,MENA,Visionary,0.777,0.474,0.712,0.46,0.332,39,0,19,0,26,2,1,29846158.29,4164.95,0.323,275296.4,58141.62,3.596,0.072,5,0.702,0.119,0.486,2,0.055,7.192,2,0,0,1,0,4967.62
Spark Works,DevTools,Seed,US,Visionary,0.743,0.423,0.458,0.448,0.547,46,0,7,1,27,20,3,11536998.93,4168.82,0.008,407732.66,101796.34,20.0,0.17,4,0.738,0.186,0.426,2,0.449,6.92,33,0,0,1,0,5911.6
Terra Logic,Bio/Health,Pre-Seed,LatAm,Visionary,0.895,0.449,0.661,0.575,0.692,33,0,8,0,2,2,0,5239750.53,0.0,-0.006,241697.37,33256.83,20.0,0.055,0,0.665,0.11,0.262,1,0.492,5.622,1,1,0,1,0,0.0
Quantum Dynamics,SaaS,Seed,India,Operator,0.474,0.701,0.505,0.665,0.325,36,0,12,1,32,24,2,14516942.85,0.0,0.126,646631.45,89618.47,20.0,0.239,4,0.506,0.623,0.346,2,0.549,12.472,25,0,0,1,0,0.0
Flow Grid,DevTools,Pre-Seed,India,Operator,0.465,0.758,0.579,0.455,0.354,26,0,21,0,15,12,1,5585873.22,0.0,0.226,284849.31,25459.16,20.0,0.148,4,0.532,0.065,0.533,1,0.712,10.017,13,0,0,1,0,0.0
Quantum Works,Fintech,Seed,India,Visionary,0.823,0.5,0.782,0.453,0.489,27,0,18,1,4,4,2,9351647.98,9398.2,0.307,858336.03,88271.99,2.55,0.281,2,0.246,0.451,0.497,2,0.685,9.322,5,1,0,1,0,72889.37
Spark Cloud,Bio/Health,Pre-Seed,US,Visionary,0.893,0.526,0.717,0.547,0.485,35,0,6,0,18,10,0,23996166.61,0.0,-0.127,296337.3,69586.31,20.0,0.238,3,0.314,0.094,0.519,3,0.148,4.354,11,1,0,1,0,0.0
Polar Works,Fintech,Pre-Seed,LatAm,Engineer,0.525,0.799,0.47,0.56,0.387,37,0,1,0,8,2,1,5442742.89,0.0,0.226,145586.67,11820.46,20.0,0.191,5,0.861,0.05,0.481,3,0.502,30.3,11,0,0,1,0,0.0
Nimbus Analytics,Fintech,Seed,US,Engineer,0.554,0.852,0.204,0.513,0.594,31,0,11,0,42,6,3,21846595.28,23485.73,0.153,108825.28,25509.31,0.593,0.132,3,0.545,0.354,0.159,3,0.525,5.312,15,1,1,0,1,479907.12
Spark Grid,Climate,Seed,EU,Engineer,0.37,0.651,0.397,0.527,0.46,31,0,9,0,31,5,2,17782693.88,21732.59,0.22,776287.95,49208.38,0.858,0.084,6,0.439,0.53,0.261,3,0.175,13.218,5,1,0,1,0,52099.04
Urban Cloud,DevTools,Seed,UK,Operator,0.449,0.683,0.662,0.53,0.351,36,0,9,0,22,7,2,18637091.28,35615.03,0.215,636928.24,53402.17,0.582,0.142,0,0.406,0.217,0.722,2,0.325,10.666,6,1,0,1,0,339795.28
Atlas Analytics,Fintech,Seed,US,Operator,0.588,0.697,0.528,0.446,0.316,33,0,14,0,23,15,1,6844777.1,19503.29,0.089,1143834.44,72534.22,3.464,0.2,5,0.338,0.166,0.615,1,0.484,25.029,19,1,0,1,0,49922.84
Hyper AI,SaaS,Seed,UK,Visionary,0.721,0.501,0.687,0.435,0.609,33,0,10,0,30,11,1,22393390.79,36822.85,0.072,515170.66,88617.81,2.785,0.01,3,0.513,0.148,0.706,3,0.327,12.413,7,0,0,1,0,37803.11
Vertex Labs,DevTools,Pre-Seed,EU,Visionary,0.713,0.325,0.684,0.664,0.371,32,0,8,1,14,3,0,18387629.48,0.0,0.117,283324.26,18969.49,20.0,0.17,3,0.583,0.321,0.457,1,0.259,8.92,3,0,0,1,0,0.0
Spark AI,SaaS,Seed,EU,Visionary,0.743,0.537,0.617,0.418,0.36,44,0,6,0,22,8,3,19721789.16,36742.98,0.216,456178.16,72342.42,0.76,0.249,4,0.617,0.354,0.542,3,0.452,12.089,14,1,1,1,0,570774.68
Nimbus Stack,DevTools,Seed,India,Operator,0.374,0.867,0.63,0.469,0.29,29,0,16,0,44,6,2,35212203.44,30769.93,0.168,519597.22,101684.77,1.638,0.149,1,0.725,0.302,0.0,3,0.487,3.079,7,0,0,1,0,44059.42
Aero Works,AI/ML,Seed,US,Salesperson,0.602,0.51,0.826,0.68,0.471,44,0,7,1,35,6,2,28498631.41,22076.68,0.052,503855.38,89456.82,6.556,0.199,1,0.416,0.082,0.334,1,0.159,13.376,13,0,0,1,0,23732.85
Terra Drive,SaaS,Seed,UK,Salesperson,0.665,0.448,0.767,0.476,0.417,34,0,9,1,37,8,0,12887081.59,13233.65,0.198,541339.01,107182.45,3.401,0.084,2,0.704,0.14,0.727,1,0.439,17.396,22,1,0,0,1,286699.25
Flow Works,SaaS,Seed,SEA,Operator,0.615,0.69,0.497,0.662,0.247,31,0,16,1,45,16,2,45554022.01,19965.59,0.175,498702.13,66756.19,1.595,0.235,3,0.46,0.119,0.584,3,0.606,7.867,13,0,0,1,0,47794.6
Vertex Drive,DevTools,Seed,US,Visionary,0.689,0.463,0.576,0.674,0.479,41,0,12,0,35,11,1,35672959.8,32307.0,0.098,261261.68,135769.31,3.582,0.332,4,0.626,0.12,0.09,5,0.0,8.956,13,0,0,1,0,47180.16
Atlas Forge,Bio/Health,Seed,UK,Operator,0.543,0.704,0.675,0.734,0.304,31,0,13,0,29,9,0,7270821.14,16503.18,0.147,618217.3,73401.23,2.519,0.284,2,0.384,0.21,0.512,2,0.454,7.895,23,1,1,0,1,260977.68
Atlas Labs,AI/ML,Pre-Seed,EU,Visionary,0.8,0.37,0.597,0.448,0.527,34,0,16,0,18,4,1,9869663.93,14885.55,-0.025,391748.15,36841.15,20.0,0.074,2,0.538,0.475,0.663,2,0.383,9.959,10,1,1,0,1,83025.92
Zen Drive,Fintech,Seed,EU,Engineer,0.424,0.614,0.383,0.422,0.521,40,0,5,1,49,25,0,7655410.31,10406.55,0.189,1318599.81,87120.35,3.698,0.16,7,0.83,0.151,0.0,1,0.243,28.825,32,0,0,1,0,21000.14
Polar Drive,Climate,Pre-Seed,US,Visionary,0.758,0.427,0.828,0.569,0.427,35,0,9,0,11,5,0,33004199.67,0.0,0.209,241206.78,67419.28,20.0,0.132,3,0.487,0.393,0.297,2,0.134,5.897,13,0,0,1,0,0.0
Sigma Dynamics,Climate,Pre-Seed,MENA,Operator,0.497,0.698,0.531,0.485,0.301,38,0,10,1,15,4,0,14189294.47,20026.32,0.006,69384.45,34316.96,20.0,0.078,1,0.281,0.049,0.816,3,0.591,3.336,26,1,0,0,1,192566.97
Eco Cloud,Hardware,Seed,MENA,Engineer,0.625,0.567,0.348,0.564,0.44,36,0,11,0,23,16,2,10568515.46,24016.24,0.222,273518.27,19173.01,0.3,0.068,3,0.72,0.346,0.535,3,0.307,10.77,24,1,0,1,0,706505.08
Terra Dynamics,AI/ML,Seed,US,Operator,0.502,0.795,0.514,0.47,0.518,25,0,14,0,27,5,3,8443369.73,16280.81,-0.21,178686.95,65619.66,20.0,0.014,1,0.544,0.336,0.298,2,0.174,17.032,4,0,0,1,0,17579.35
Urban AI,Climate,Seed,Africa,Salesperson,0.627,0.554,0.812,0.546,0.447,34,0,13,0,35,12,2,45798147.16,20097.11,0.105,221999.77,100823.46,3.991,0.068,4,0.572,0.088,0.776,1,0.512,12.08,11,1,0,0,1,403003.9
Hyper Pulse,Fintech,Pre-Seed,US,Visionary,0.701,0.538,0.598,0.55,0.466,41,0,10,0,11,7,0,18295430.79,4107.96,0.142,166566.66,29333.57,4.202,0.412,4,0.417,0.367,0.144,2,0.141,5.207,7,1,0,1,0,6380.45
Spark Logic,SaaS,Seed,US,Visionary,0.785,0.651,0.703,0.485,0.518,42,0,14,1,8,14,2,10876101.54,35840.55,-0.058,845697.13,122735.46,20.0,0.121,4,0.435,0.118,0.469,2,0.313,10.499,21,0,0,1,0,38393.52
Nova Systems,Climate,Pre-Seed,US,Salesperson,0.583,0.468,0.752,0.468,0.569,36,0,11,1,22,2,2,4002508.95,9392.62,0.164,291116.62,6449.44,0.349,0.195,2,0.46,0.357,0.201,1,0.286,12.763,3,1,0,1,0,148747.7
Hyper Dynamics,Fintech,Seed,SEA,Operator,0.511,0.76,0.522,0.441,0.458,30,0,6,1,34,15,1,7450853.78,47888.12,0.153,712408.33,82650.05,0.942,0.244,4,0.358,0.676,0.681,6,0.456,18.217,21,0,0,1,0,92634.67
Flow Logic,DevTools,Seed,EU,Operator,0.411,0.778,0.503,0.54,0.378,31,0,13,0,37,9,3,10182305.64,45547.58,-0.041,292942.63,132758.27,20.0,0.302,0,0.5,0.086,0.287,3,0.325,11.125,24,1,0,0,1,700776.37
Terra Dynamics,Fintech,Seed,UK,Operator,0.464,0.872,0.563,0.639,0.466,42,0,13,0,27,13,2,16816329.35,0.0,0.029,620422.49,99892.11,20.0,0.161,3,0.265,0.145,0.605,3,0.301,12.056,20,0,0,1,0,0.0
Spark Cloud,Climate,Pre-Seed,UK,Engineer,0.547,0.83,0.364,0.534,0.467,47,0,18,0,1,12,0,19898547.91,10091.55,0.337,73983.99,19378.62,0.474,0.094,5,0.258,0.654,0.413,3,0.587,7.574,29,1,0,0,1,239394.09
Zen AI,Fintech,Seed,India,Engineer,0.696,0.644,0.442,0.572,0.373,41,0,10,1,31,4,2,31703745.96,9247.62,0.292,246837.75,51344.21,1.586,0.121,6,0.32,0.331,0.297,3,0.307,27.769,6,0,1,1,0,11501.39
Polar AI,Hardware,Seed,US,Engineer,0.611,0.606,0.428,0.478,0.437,39,0,10,0,33,18,1,12419728.25,18154.76,0.16,623850.52,113043.45,3.249,0.108,1,0.564,0.405,0.454,3,0.458,26.444,24,1,0,1,0,104875.62
Hyper Bio,SaaS,Seed,US,Engineer,0.515,0.637,0.411,0.656,0.314,29,0,6,1,30,17,1,3215142.67,9111.88,-0.145,473985.29,105848.65,20.0,0.168,2,0.559,0.088,0.672,2,0.517,4.882,14,1,0,1,0,22292.82
Urban Stack,Hardware,Pre-Seed,EU,Operator,0.574,0.678,0.438,0.583,0.361,37,0,2,0,29,8,1,1341350.18,14232.33,0.073,136234.36,94037.35,7.538,0.21,2,0.296,0.153,0.421,2,0.265,18.081,8,1,0,1,0,30077.49
Eco Forge,Fintech,Pre-Seed,US,Engineer,0.637,0.674,0.454,0.656,0.339,41,0,6,0,21,12,2,9983546.61,0.0,-0.129,331034.98,11451.5,20.0,0.244,7,0.339,0.134,0.445,1,0.476,5.152,11,1,0,1,0,0.0
Spark Works,DevTools,Seed,India,Operator,0.501,0.806,0.58,0.419,0.417,26,0,7,0,26,2,1,52367538.33,50678.31,0.291,258820.55,73330.08,0.414,0.091,1,0.369,0.325,0.391,2,0.235,14.73,3,0,0,1,0,93848.54
Zen Labs,SaaS,Pre-Seed,US,Visionary,0.812,0.535,0.669,0.294,0.408,42,0,6,0,11,12,1,17738347.7,7128.62,0.369,77440.57,18273.41,0.579,0.269,3,0.606,0.19,0.059,1,0.099,15.292,29,1,1,0,1,232847.81
Urban Cloud,Fintech,Seed,India,Visionary,0.779,0.553,0.63,0.502,0.511,31,0,2,1,38,7,2,37421918.0,32857.69,0.375,2595703.14,104060.1,0.704,0.23,2,0.167,0.291,0.198,2,0.364,13.803,9,0,0,1,0,115523.01
Hyper Bio,AI/ML,Seed,US,Engineer,0.595,0.655,0.346,0.332,0.333,44,0,15,1,37,17,0,35290950.45,14031.0,0.236,469299.94,45662.26,1.15,0.115,4,0.517,0.345,0.499,2,0.155,14.127,13,0,0,1,0,28345.11
Terra Labs,SaaS,Pre-Seed,US,Operator,0.5,0.583,0.598,0.548,0.402,43,0,9,1,12,6,1,21294755.41,0.0,0.012,221539.02,36425.78,20.0,0.226,7,0.376,0.123,0.007,1,0.536,2.821,5,1,0,1,0,0.0
Urban Dynamics,Climate,Seed,LatAm,Engineer,0.62,0.716,0.306,0.464,0.539,38,0,11,0,31,27,0,12360059.75,9311.61,0.216,309126.44,88729.25,3.681,0.176,3,0.735,0.164,0.507,3,0.362,8.025,37,1,0,0,1,273554.4
Nimbus Forge,Bio/Health,Seed,US,Visionary,0.72,0.522,0.691,0.626,0.581,25,0,17,1,26,15,1,12588669.5,18946.06,0.24,1227095.34,115449.62,2.118,0.272,4,0.383,0.188,0.415,2,0.528,3.782,25,1,0,0,1,357569.54
Flow Systems,Bio/Health,Pre-Seed,US,Visionary,0.865,0.572,0.584,0.506,0.501,29,0,15,0,11,12,2,32411750.09,21107.8,0.212,140622.38,18437.94,0.343,0.042,1,0.599,0.006,0.24,2,0.144,9.784,10,1,1,1,0,256588.62
Nova Works,Bio/Health,Seed,US,Operator,0.493,0.639,0.463,0.517,0.311,38,0,12,1,29,12,1,18642820.94,16306.64,0.092,809671.33,91175.35,5.091,0.161,3,0.642,0.501,0.253,2,0.272,11.948,13,1,0,1,0,35001.16
Nova Pulse,DevTools,Seed,SEA,Visionary,0.693,0.362,0.627,0.525,0.461,22,0,8,1,22,14,2,9184722.81,47137.44,0.245,415007.88,58352.47,0.421,0.365,3,0.631,0.094,0.492,3,0.771,15.751,29,1,1,0,1,5068120.24
Urban Grid,DevTools,Seed,LatAm,Engineer,0.634,0.697,0.412,0.628,0.389,41,0,4,1,44,7,3,13258153.0,7954.42,-0.017,222057.94,96730.18,20.0,0.219,2,0.434,0.471,0.445,3,0.26,15.649,10,0,0,1,0,11234.9
Zen Logic,Hardware,Pre-Seed,US,Operator,0.627,0.853,0.484,0.473,0.39,34,0,1,1,13,7,0,43875212.62,0.0,-0.199,183742.85,53391.26,20.0,0.197,4,0.335,0.217,0.786,2,0.294,9.755,8,1,0,1,0,0.0
Atlas Works,DevTools,Pre-Seed,US,Operator,0.633,0.652,0.494,0.469,0.399,28,0,15,0,27,8,0,9478116.68,15936.89,-0.003,210176.27,9780.86,20.0,0.274,1,0.623,0.475,0.567,2,0.523,9.406,12,1,0,1,0,46101.28
Flow Analytics,Bio/Health,Seed,UK,Operator,0.535,0.835,0.563,0.497,0.415,38,0,12,1,14,19,2,22498473.53,1691.15,0.186,369979.86,97083.4,20.0,0.262,1,0.522,0.561,0.613,2,0.256,10.179,32,1,0,1,0,25495.6
Urban Grid,Hardware,Pre-Seed,UK,Operator,0.522,0.859,0.586,0.557,0.369,34,0,3,1,16,4,0,10170341.89,0.0,0.119,613913.03,39563.43,20.0,0.19,5,0.479,0.058,0.841,1,0.416,25.425,4,0,0,1,0,0.0
Flow Analytics,Fintech,Pre-Seed,US,Operator,0.489,0.844,0.585,0.52,0.259,30,0,8,0,12,16,0,7834588.29,5802.63,0.259,627039.17,77885.66,4.311,0.025,3,0.512,0.492,0.633,2,0.124,13.972,14,1,0,1,0,12214.08
Nimbus Analytics,Fintech,Seed,US,Visionary,0.806,0.476,0.609,0.349,0.55,37,0,9,0,20,6,4,23811868.85,21015.11,0.356,571613.07,69907.36,0.778,0.097,4,0.354,0.338,0.39,2,0.719,5.662,21,1,0,0,1,1120154.36
Urban Works,Climate,Seed,UK,Visionary,0.762,0.451,0.648,0.419,0.453,29,0,11,0,30,11,0,56157303.86,14591.29,-0.046,414579.12,87360.35,20.0,0.172,2,0.849,0.012,0.247,3,0.57,22.598,15,0,0,1,0,19616.02
Zen Systems,Hardware,Seed,EU,Visionary,0.881,0.402,0.574,0.383,0.336,35,1,12,0,34,7,2,25831203.29,3919.98,0.439,255785.69,102429.39,4.962,0.01,5,0.629,0.183,0.508,2,0.581,14.568,15,0,0,1,0,7656.62
Eco Works,Hardware,Seed,UK,Operator,0.551,0.76,0.757,0.525,0.425,32,0,16,0,21,13,2,11455387.02,0.0,-0.131,230782.98,83048.87,20.0,0.187,6,0.554,0.339,0.401,2,0.409,5.116,13,0,0,1,0,0.0
Nimbus Pulse,Hardware,Seed,US,Visionary,0.702,0.649,0.557,0.596,0.505,30,0,20,0,36,11,2,3096201.42,0.0,0.389,149795.24,90529.97,20.0,0.157,1,0.416,0.128,0.607,4,0.652,8.755,14,0,0,1,0,0.0
Vertex AI,Climate,Seed,EU,Salesperson,0.572,0.454,0.929,0.629,0.548,40,0,13,0,19,15,1,9607964.05,6463.41,0.197,554170.15,47524.15,3.108,0.077,3,0.37,0.358,0.737,3,0.431,11.852,14,1,0,1,0,9520.4
Polar Logic,Fintech,Seed,EU,Salesperson,0.469,0.525,0.794,0.472,0.502,41,0,9,0,38,7,2,42743570.83,8826.48,0.183,105120.63,56127.08,2.895,0.065,5,0.495,0.104,0.256,4,0.691,16.885,6,1,0,1,0,20743.65
Polar OS,Hardware,Seed,UK,Salesperson,0.506,0.611,0.71,0.644,0.35,39,0,12,0,44,15,1,4520875.4,12598.31,-0.155,650005.34,93931.78,20.0,0.16,2,0.423,0.088,0.213,2,0.222,3.53,13,0,0,1,0,14470.88
Terra OS,AI/ML,Seed,US,Operator,0.481,0.792,0.485,0.575,0.546,43,0,11,0,29,11,3,5987156.79,0.0,0.064,423246.99,105460.12,20.0,0.256,7,0.462,0.152,0.568,2,0.259,20.456,15,0,0,1,0,0.0
Quantum Grid,Hardware,Seed,SEA,Visionary,0.903,0.36,0.705,0.477,0.528,34,0,18,1,25,8,3,50249099.13,0.0,0.272,579744.01,41963.02,20.0,0.272,2,0.448,0.004,0.265,3,0.06,9.702,15,1,0,1,0,0.0
Hyper Logic,Hardware,Seed,US,Salesperson,0.681,0.558,0.848,0.597,0.444,23,0,16,0,20,9,2,28149597.53,73.94,-0.013,809822.35,73606.22,20.0,0.234,4,0.598,0.259,0.473,3,0.275,31.85,14,0,0,1,0,96.89
Hyper Forge,Bio/Health,Seed,EU,Salesperson,0.568,0.468,0.878,0.591,0.574,33,0,15,1,42,16,3,16340790.75,7687.54,0.228,1075135.86,46429.41,2.203,0.2,2,0.218,0.106,0.311,4,0.366,24.013,20,1,0,1,0,18522.26
Quantum Grid,Fintech,Seed,US,Engineer,0.536,0.742,0.306,0.655,0.416,45,0,12,1,34,10,3,8915988.41,24393.76,0.114,323202.64,96064.25,2.877,0.044,4,0.471,0.071,0.805,3,0.163,21.868,18,0,0,1,0,36202.13
Terra Works,DevTools,Seed,SEA,Visionary,0.732,0.499,0.646,0.278,0.448,22,0,18,1,27,4,0,6649577.91,44227.49,0.177,307743.79,99521.06,1.059,0.162,1,0.661,0.603,0.0,3,0.344,13.573,1,0,1,1,0,147595.32
Nova Labs,AI/ML,Pre-Seed,LatAm,Operator,0.538,0.733,0.645,0.535,0.477,39,1,10,1,18,2,1,24323501.45,3928.03,0.162,49971.21,110234.75,14.408,0.249,3,0.781,0.163,0.548,2,0.472,13.703,6,1,0,1,0,20242.69
Nova Labs,AI/ML,Seed,US,Visionary,0.82,0.474,0.603,0.47,0.519,34,0,12,0,13,9,1,19671946.93,14046.39,0.107,555534.17,101490.58,5.631,0.033,2,0.495,0.701,0.357,1,0.427,18.494,9,1,0,1,0,19011.1
Hyper Analytics,Hardware,Seed,India,Operator,0.559,0.77,0.49,0.563,0.335,38,0,15,0,15,17,2,22719189.97,808.28,-0.035,774753.11,106530.02,20.0,0.097,4,0.589,0.152,0.513,3,0.56,16.582,16,0,1,1,0,1830.34
Flow Works,Hardware,Seed,UK,Visionary,0.729,0.53,0.565,0.371,0.384,28,0,8,1,32,3,3,4086281.44,1230.01,0.086,347929.62,65510.64,20.0,0.225,5,0.526,0.283,0.458,2,0.56,45.835,7,0,0,1,0,1779.3
Aero Dynamics,Bio/Health,Seed,US,Salesperson,0.562,0.449,0.798,0.466,0.441,31,1,15,1,32,12,2,10116448.57,866.71,0.195,285200.49,131601.5,20.0,0.058,3,0.914,0.262,0.221,3,0.59,9.219,5,1,0,1,0,8556.73
Eco Dynamics,SaaS,Pre-Seed,India,Engineer,0.558,0.678,0.357,0.598,0.434,44,0,3,1,25,14,0,57009005.75,17754.42,0.365,184572.98,34127.48,0.438,0.12,4,0.544,0.044,0.576,2,0.251,8.858,22,1,0,1,0,57115.67
Atlas Cloud,Fintech,Seed,EU,Operator,0.588,0.698,0.48,0.452,0.478,49,1,15,0,25,15,2,13696315.47,14847.61,0.533,185909.63,67743.99,0.714,0.158,6,0.301,0.414,0.238,2,0.331,17.854,15,1,0,1,0,38029.17
Polar AI,DevTools,Seed,US,Engineer,0.635,0.698,0.477,0.5,0.417,32,0,1,1,38,14,2,5268918.04,0.0,0.006,236895.91,79417.06,20.0,0.2,2,0.667,0.571,0.361,3,0.375,11.63,15,0,0,1,0,0.0
Flow Analytics,Fintech,Seed,US,Salesperson,0.681,0.432,0.881,0.515,0.469,32,0,11,0,18,17,3,10953447.3,12569.4,0.265,376491.88,90026.96,2.252,0.15,3,0.519,0.184,0.53,4,0.532,15.839,22,1,0,1,0,525186.97
Urban Grid,Fintech,Seed,EU,Visionary,0.759,0.556,0.815,0.46,0.523,38,0,8,0,43,2,2,48638077.02,28300.3,-0.024,467677.86,93283.79,20.0,0.167,6,0.415,0.368,0.532,2,0.173,9.72,2,0,0,1,0,29705.53
Spark Pulse,SaaS,Pre-Seed,US,Visionary,0.767,0.576,0.819,0.521,0.491,33,0,3,0,23,2,0,6031706.08,15803.98,-0.038,148397.92,25242.81,20.0,0.072,8,0.203,0.188,0.535,3,0.546,5.612,2,0,0,1,0,17499.41
