company,sector,stage_at_observation,location,ceo_personality,team_openness_mean,team_conscientiousness_mean,team_extraversion_mean,team_agreeableness_mean,team_neuroticism_mean,founder_age,founder_prev_exits,founder_experience_years_pre,founder_tech_background,pre_series_a_months_since_founded,pre_series_a_team_size,pre_series_a_release_freq,market_size_usd,pre_series_a_mrr_usd,pre_series_a_growth_3m,pre_series_a_prior_funding_usd,pre_series_a_burn_usd,burn_multiple,pipeline_conversion_rate,competition_density,sector_trend_score_at_investment,buzzword_density,prior_investor_reputation,syndicate_size,prior_investor_followon_rate,pre_series_a_val_rev_ratio,current_employee_count,raised_series_a_36m,exited_36m,shutdown_36m,success_36m,mrr_peak_usd_36m
Terra Logic,DevTools,Seed,UK,Salesperson,0.592,0.507,0.82,0.667,0.317,26,0,8,0,25,6,1,25915121.81,49039.12,0.304,247252.53,73156.42,0.409,0.247,4,0.324,0.221,0.297,3,0.086,4.661,17,1,0,0,1,728412.6
Atlas Analytics,Climate,Seed,EU,Engineer,0.601,0.503,0.384,0.487,0.261,28,0,8,0,43,17,1,5129654.2,0.0,-0.107,451439.51,52405.38,20.0,0.01,5,0.603,0.196,0.452,2,0.48,7.504,19,0,0,1,0,0.0
Nova Bio,Hardware,Seed,SEA,Visionary,0.682,0.565,0.667,0.335,0.58,41,0,9,0,21,16,2,4423147.16,0.0,-0.074,520567.71,107922.53,20.0,0.225,2,0.339,0.232,0.693,4,0.578,8.604,19,1,0,1,0,0.0
Aero Systems,Bio/Health,Seed,EU,Visionary,0.775,0.574,0.745,0.454,0.45,24,0,7,0,36,12,1,23495578.29,16386.52,0.003,1026398.61,90998.82,20.0,0.238,2,0.693,0.139,0.673,1,0.225,9.604,17,0,0,1,0,19459.47
Polar Bio,Hardware,Pre-Seed,SEA,Operator,0.584,0.762,0.521,0.515,0.446,41,0,9,0,28,9,0,15159732.99,22803.35,0.091,88689.03,36323.16,1.466,0.133,4,0.679,0.241,0.509,1,0.423,5.779,16,1,1,1,0,169424.34
Flow OS,Hardware,Seed,US,Visionary,0.693,0.398,0.681,0.396,0.524,29,0,7,0,40,8,1,5938138.39,21023.77,0.211,287816.43,9931.99,0.187,0.136,5,0.495,0.098,0.464,2,0.262,18.732,10,1,1,0,1,407212.28
Terra Cloud,Bio/Health,Seed,EU,Salesperson,0.595,0.553,0.927,0.499,0.383,31,0,11,0,22,11,0,9594776.21,5234.15,0.155,310620.68,46917.3,4.828,0.106,4,0.314,0.275,0.146,3,0.311,6.7,21,0,0,1,0,6261.78
Zen Bio,Fintech,Pre-Seed,US,Visionary,0.738,0.571,0.796,0.394,0.542,34,0,2,0,25,2,0,13793249.08,20215.57,0.151,55685.89,30775.97,0.841,0.184,8,0.695,0.016,0.471,2,0.12,4.087,29,1,1,0,1,130198.12
Urban Analytics,Fintech,Pre-Seed,SEA,Visionary,0.776,0.497,0.56,0.452,0.35,30,0,7,0,12,4,0,6867717.13,22648.23,0.381,55536.34,42960.02,0.415,0.047,5,0.448,0.176,0.51,1,0.362,2.184,3,1,0,1,0,51265.04
Nimbus Grid,AI/ML,Pre-Seed,SEA,Operator,0.548,0.627,0.456,0.572,0.564,31,0,15,0,3,11,0,4730795.93,4044.42,0.078,162192.23,47766.51,12.624,0.315,1,0.648,0.191,0.494,2,0.077,16.986,16,0,1,1,0,4921.16
Sigma AI,DevTools,Seed,US,Salesperson,0.626,0.488,0.943,0.542,0.493,35,0,8,1,38,13,1,21838898.85,31673.43,0.141,159600.95,80667.17,1.503,0.106,6,0.414,0.744,0.549,2,0.512,4.258,34,1,1,0,1,462970.59
Terra AI,Climate,Seed,EU,Engineer,0.508,0.578,0.331,0.446,0.582,21,0,15,1,24,12,1,6992920.84,7074.94,0.472,479919.81,73194.48,1.825,0.104,3,0.351,0.491,0.036,2,0.516,7.159,16,0,0,1,0,10942.23
Sigma Analytics,Climate,Seed,EU,Visionary,0.659,0.321,0.567,0.472,0.435,44,0,8,0,38,17,1,10490373.4,7733.85,0.352,205399.16,60681.15,1.859,0.068,7,0.371,0.331,0.538,2,0.253,14.83,35,1,0,0,1,186785.04
Urban OS,AI/ML,Seed,India,Engineer,0.635,0.62,0.367,0.48,0.421,32,0,6,1,30,5,2,9291127.02,2215.06,0.074,483033.86,61519.85,20.0,0.157,2,0.694,0.073,0.561,4,0.214,5.508,14,1,0,0,1,82532.65
Spark Works,Fintech,Pre-Seed,US,Operator,0.516,0.762,0.77,0.579,0.426,39,0,16,0,10,2,0,27962847.75,10103.28,0.167,195999.53,2422.03,0.119,0.284,6,0.511,0.061,0.599,1,0.525,7.277,1,1,0,1,0,94852.41
Vertex OS,SaaS,Seed,US,Engineer,0.673,0.731,0.331,0.57,0.614,37,0,14,1,34,5,1,3424686.5,30495.26,0.091,175783.73,90892.18,2.725,0.101,6,0.4,0.415,0.647,3,0.487,10.923,22,1,1,0,1,205655.22
Nova Logic,AI/ML,Pre-Seed,India,Salesperson,0.541,0.455,0.748,0.549,0.272,28,0,10,1,17,13,1,59467882.47,2088.38,0.349,98954.08,25449.73,2.907,0.202,1,0.432,0.108,0.948,1,0.295,5.299,13,0,0,1,0,3573.91
Flow Dynamics,AI/ML,Seed,US,Operator,0.561,0.848,0.474,0.375,0.342,36,0,13,0,35,11,3,12493066.81,8714.76,0.016,144503.51,63829.49,20.0,0.191,2,0.567,0.34,0.357,3,0.172,13.388,17,1,0,1,0,14632.76
Sigma Systems,Hardware,Seed,EU,Visionary,0.765,0.487,0.716,0.433,0.314,46,0,9,1,32,10,2,4812899.41,14176.08,0.228,969554.34,83404.34,2.155,0.145,2,0.339,0.209,0.352,1,0.117,9.373,13,1,0,1,0,49188.95
Atlas Grid,DevTools,Seed,US,Operator,0.58,0.79,0.468,0.513,0.47,52,0,6,1,42,9,0,30098567.85,12299.94,0.103,219876.8,37785.57,2.496,0.114,6,0.699,0.09,0.957,1,0.217,24.549,18,1,0,0,1,225758.81
Nova Logic,SaaS,Seed,UK,Engineer,0.552,0.608,0.364,0.441,0.414,26,0,10,1,29,11,1,5429041.8,13928.93,0.088,367060.02,101548.95,6.872,0.203,3,0.553,0.032,0.35,3,0.174,13.198,17,0,0,1,0,21199.03
Eco Logic,AI/ML,Seed,India,Salesperson,0.658,0.431,0.844,0.519,0.615,33,0,12,0,25,3,2,16510251.07,34614.87,0.058,359827.96,45309.52,1.894,0.293,5,0.639,0.285,0.654,2,0.198,15.027,19,1,0,0,1,604227.42
Spark Grid,Bio/Health,Seed,US,Engineer,0.553,0.826,0.405,0.497,0.451,42,0,19,0,27,12,3,12691095.97,11726.69,0.129,2722831.05,66352.11,3.654,0.112,3,0.512,0.041,0.624,2,0.121,3.998,13,1,0,1,0,20326.69
Nimbus Stack,DevTools,Pre-Seed,MENA,Engineer,0.535,0.804,0.452,0.449,0.397,41,0,12,1,8,10,1,29933386.99,25269.33,0.202,112431.74,32717.82,0.534,0.174,1,0.663,0.344,0.564,1,0.735,7.813,17,1,1,0,1,1389355.84
Hyper Logic,Hardware,Seed,SEA,Operator,0.535,0.641,0.498,0.543,0.405,48,0,10,1,35,20,1,8145421.86,21869.1,0.416,1145240.69,147047.22,1.348,0.258,6,0.336,0.172,0.322,2,0.385,14.303,29,1,1,0,1,614650.01
Spark Dynamics,DevTools,Seed,MENA,Visionary,0.865,0.451,0.773,0.556,0.304,33,0,14,1,18,8,1,9104181.33,34505.11,0.211,290302.23,80370.29,0.922,0.082,8,0.468,0.159,0.737,3,0.729,3.563,11,1,0,1,0,80961.65
Flow Drive,SaaS,Seed,SEA,Operator,0.506,0.763,0.651,0.422,0.43,25,0,9,1,36,10,2,9515584.41,28148.95,0.079,421658.21,73696.63,2.748,0.298,3,0.65,0.062,0.152,3,0.478,9.45,14,1,1,1,0,250082.95
Sigma Works,Bio/Health,Pre-Seed,US,Engineer,0.579,0.681,0.402,0.649,0.433,42,0,8,0,11,2,1,8413511.33,9883.75,0.085,247403.55,79555.66,7.916,0.1,1,0.661,0.039,0.486,3,0.279,9.982,6,0,0,1,0,12436.11
Urban Labs,Climate,Seed,LatAm,Engineer,0.565,0.741,0.423,0.458,0.575,42,0,13,1,16,11,1,30602072.21,15695.93,0.271,998242.6,96620.07,1.895,0.076,2,0.301,0.12,0.761,3,0.445,5.027,18,1,1,0,1,348928.95
Zen Drive,Hardware,Seed,India,Visionary,0.747,0.391,0.593,0.511,0.484,32,0,11,1,39,2,3,53520789.97,34447.16,0.202,845597.53,53895.36,0.644,0.207,1,0.572,0.469,0.381,3,0.226,21.247,4,0,0,1,0,92063.8
Hyper Dynamics,Climate,Seed,US,Operator,0.515,0.813,0.529,0.583,0.301,22,0,11,1,24,11,2,11362231.35,30037.5,-0.172,315219.28,87950.87,20.0,0.299,5,0.623,0.271,0.152,1,0.401,4.211,11,0,0,1,0,36758.16
Flow Labs,Climate,Seed,India,Engineer,0.604,0.83,0.365,0.497,0.52,39,0,13,0,35,2,2,40723903.48,21341.51,0.06,175412.3,41386.44,2.707,0.253,4,0.691,0.069,0.183,1,0.43,8.513,4,0,0,1,0,21843.12
Vertex OS,Climate,Seed,EU,Engineer,0.608,0.672,0.364,0.452,0.429,39,0,8,0,32,17,1,23518808.38,12595.7,0.323,359095.71,86241.07,1.766,0.238,4,0.352,0.315,0.421,3,0.467,8.984,15,0,0,1,0,20351.03
Aero Grid,Fintech,Seed,EU,Operator,0.517,0.863,0.638,0.502,0.516,44,1,16,0,22,13,3,9367934.49,24929.59,-0.137,1436542.3,81468.24,20.0,0.174,6,0.339,0.12,0.251,2,0.375,18.249,19,1,0,1,0,27445.02
Aero Forge,Bio/Health,Seed,EU,Visionary,0.803,0.505,0.569,0.505,0.489,24,0,21,0,42,17,2,9078550.98,15652.31,-0.178,191739.92,73210.87,20.0,0.249,1,0.248,0.221,0.186,3,0.424,10.18,25,0,0,1,0,26226.87
Quantum Systems,Climate,Seed,SEA,Visionary,0.733,0.463,0.645,0.539,0.485,35,0,18,1,44,10,3,13512609.37,3034.52,0.282,296716.45,80376.83,7.83,0.15,4,0.715,0.017,0.23,2,0.709,11.63,16,1,0,1,0,9632.7
Polar Analytics,Climate,Seed,US,Engineer,0.675,0.646,0.369,0.476,0.318,43,0,7,0,25,14,2,17201769.59,24363.21,0.218,395963.79,87836.67,1.376,0.19,3,0.401,0.351,0.552,2,0.2,20.493,19,0,0,1,0,30163.97
Quantum Analytics,Bio/Health,Pre-Seed,US,Salesperson,0.585,0.517,0.834,0.639,0.405,39,0,7,0,21,2,1,1288443.0,8641.03,0.343,1657402.09,38901.38,1.094,0.066,1,0.546,0.315,0.467,1,0.291,19.698,15,1,0,0,1,524217.82
Flow Drive,Hardware,Pre-Seed,SEA,Salesperson,0.51,0.604,0.697,0.671,0.465,38,0,10,0,15,9,1,42885045.04,14008.1,0.342,521767.13,57735.46,1.004,0.047,2,0.39,0.303,0.66,1,0.08,6.91,8,0,0,1,0,49203.07
Hyper Stack,Climate,Seed,EU,Engineer,0.714,0.717,0.428,0.485,0.357,30,0,7,1,29,16,1,35711415.99,4764.66,0.104,485209.28,129650.61,20.0,0.087,2,0.397,0.399,0.305,3,0.533,3.879,16,0,0,1,0,5832.58
Nova Systems,Climate,Pre-Seed,EU,Operator,0.597,0.688,0.538,0.423,0.495,40,0,10,0,14,9,1,16704194.95,11732.68,0.274,195191.29,70345.58,1.823,0.047,3,0.488,0.315,0.276,2,0.239,19.643,10,1,0,0,1,283079.48
Atlas Systems,Bio/Health,Seed,US,Operator,0.562,0.737,0.454,0.534,0.372,36,0,4,1,44,16,1,13747545.75,5499.96,0.099,1292267.17,79238.07,12.127,0.072,5,0.342,0.617,0.131,4,0.36,25.834,17,1,0,1,0,10511.53
Atlas Analytics,Climate,Seed,US,Operator,0.537,0.634,0.638,0.554,0.43,37,0,9,1,28,2,2,9701421.2,5318.1,-0.173,174508.16,107511.76,20.0,0.214,3,0.59,0.027,0.259,2,0.091,23.327,5,1,0,1,0,5817.71
Atlas Bio,AI/ML,Pre-Seed,UK,Visionary,0.865,0.425,0.626,0.53,0.275,20,0,11,1,37,12,0,20299162.45,22671.24,0.287,415886.9,64415.78,0.825,0.182,2,0.561,0.264,0.508,1,0.195,1.65,35,1,1,0,1,698939.92
Spark Drive,Climate,Seed,LatAm,Operator,0.553,0.717,0.733,0.63,0.303,26,0,10,1,24,4,1,23863002.6,11974.74,-0.128,571443.09,89748.58,20.0,0.23,3,0.618,0.109,0.705,1,0.236,13.144,1,0,0,1,0,13223.7
Aero Stack,Fintech,Seed,EU,Operator,0.515,0.722,0.577,0.484,0.264,31,1,17,1,15,20,1,11484858.87,36964.42,-0.009,169804.82,63854.56,20.0,0.208,7,0.59,0.174,0.877,3,0.596,10.226,34,1,1,0,1,431583.84
Flow Works,Fintech,Pre-Seed,US,Engineer,0.58,0.642,0.27,0.478,0.679,30,0,12,1,34,6,1,8322198.38,37531.82,0.277,146919.32,27162.19,0.218,0.203,10,0.32,0.133,0.617,2,0.232,5.43,17,1,1,1,0,192320.97
Sigma Bio,Fintech,Pre-Seed,EU,Engineer,0.717,0.569,0.353,0.384,0.398,32,0,7,0,24,2,1,14726351.91,7486.46,0.163,43595.89,32602.87,2.229,0.214,6,0.622,0.319,0.546,1,0.523,32.326,28,1,0,0,1,87416.56
Flow Works,Hardware,Seed,US,Salesperson,0.693,0.398,0.857,0.446,0.434,40,0,13,1,16,8,2,27103697.14,23674.63,0.244,380896.34,90831.19,1.31,0.03,6,0.251,0.09,0.184,4,0.428,21.582,9,0,0,1,0,25354.8
Zen Dynamics,SaaS,Pre-Seed,SEA,Engineer,0.749,0.64,0.287,0.527,0.484,44,0,4,0,32,14,1,73911447.57,15349.74,0.063,113254.39,42204.79,3.641,0.211,6,0.835,0.536,0.607,3,0.358,7.905,31,1,1,0,1,175995.14
Terra Systems,Hardware,Seed,Africa,Visionary,0.847,0.565,0.682,0.433,0.386,22,0,7,0,19,12,1,14872555.44,7640.59,0.252,238658.89,103494.99,4.486,0.094,4,0.364,0.148,0.322,4,0.184,12.783,16,0,0,1,0,10909.7
Zen Drive,DevTools,Seed,US,Salesperson,0.585,0.546,0.796,0.459,0.366,37,0,7,0,41,9,1,11211277.14,39320.22,-0.041,1467956.7,95432.19,20.0,0.182,2,0.611,0.127,0.432,2,0.355,14.04,8,1,0,1,0,114201.98
Vertex Systems,Fintech,Pre-Seed,EU,Engineer,0.474,0.722,0.201,0.382,0.294,26,0,9,1,10,8,1,12182020.24,27606.99,0.233,136260.47,6449.4,0.083,0.169,4,0.844,0.155,0.791,1,0.209,15.561,11,1,1,1,0,445483.53
Nova Grid,SaaS,Seed,UK,Visionary,0.713,0.436,0.653,0.378,0.448,32,0,14,0,42,8,2,32453767.54,26229.07,0.243,141745.81,68298.64,0.894,0.236,4,0.637,0.485,0.505,4,0.239,18.185,9,0,0,1,0,66201.74
Flow Works,Hardware,Seed,EU,Visionary,0.863,0.494,0.582,0.233,0.487,44,0,13,0,20,13,1,9734315.36,15771.74,-0.024,359282.61,99572.85,20.0,0.243,3,0.659,0.027,0.3,2,0.325,10.328,18,1,0,1,0,15955.37
Sigma AI,Hardware,Seed,EU,Visionary,0.831,0.527,0.635,0.531,0.487,31,0,12,0,6,19,3,16525818.58,27505.37,-0.115,575242.54,91824.44,20.0,0.152,2,0.398,0.021,0.583,1,0.3,17.371,28,1,1,0,1,167696.45
Quantum Stack,SaaS,Seed,US,Visionary,0.782,0.357,0.684,0.363,0.432,30,0,13,1,42,14,1,16172170.63,16600.19,0.364,653147.73,72851.77,1.004,0.187,3,0.472,0.229,0.346,2,0.194,10.025,16,1,1,1,0,137880.8
Vertex Systems,Hardware,Pre-Seed,MENA,Visionary,0.761,0.424,0.597,0.534,0.497,34,0,7,0,19,5,1,7101590.35,2534.32,0.392,229359.77,16426.22,1.378,0.145,3,0.462,0.185,0.478,1,0.239,6.44,27,1,0,0,1,147764.52
Zen Stack,DevTools,Pre-Seed,UK,Engineer,0.605,0.662,0.482,0.55,0.353,35,0,8,1,24,8,0,2868437.78,29802.23,0.291,114261.62,19248.45,0.185,0.115,4,0.665,0.133,0.469,1,0.379,5.852,17,1,1,0,1,1080852.29
Nimbus Pulse,Bio/Health,Seed,EU,Engineer,0.695,0.662,0.378,0.504,0.403,40,0,11,0,6,11,0,3166734.07,3333.43,-0.004,238449.89,59722.65,20.0,0.218,0,0.39,0.238,0.408,2,0.525,8.284,18,0,0,1,0,3564.14
Nimbus OS,AI/ML,Pre-Seed,US,Operator,0.467,0.636,0.57,0.617,0.45,25,0,8,1,3,2,1,5744824.66,9236.52,-0.068,143971.11,56424.42,20.0,0.018,5,0.599,0.117,0.433,2,0.053,4.362,9,0,1,1,0,16068.47
Spark Stack,Hardware,Seed,Africa,Engineer,0.745,0.81,0.41,0.649,0.383,47,0,20,0,34,3,2,12007595.78,0.0,0.008,487881.41,74540.0,20.0,0.158,3,0.437,0.052,0.431,3,0.509,6.957,14,0,0,1,0,0.0
Aero Analytics,Hardware,Seed,LatAm,Operator,0.467,0.735,0.453,0.472,0.481,45,0,5,0,31,12,0,27140144.73,4277.78,-0.035,84626.47,69825.61,20.0,0.037,4,0.415,0.334,0.057,3,0.741,6.946,17,0,0,1,0,4651.24
Terra OS,Bio/Health,Seed,US,Operator,0.72,0.871,0.444,0.713,0.332,41,0,12,0,14,11,2,9204890.66,13421.72,0.28,1069195.99,151989.31,3.37,0.217,4,0.671,0.095,0.101,2,0.339,12.506,18,1,0,1,0,46172.45
Quantum Labs,Hardware,Pre-Seed,MENA,Visionary,0.834,0.575,0.741,0.501,0.427,33,0,1,0,4,5,0,6668056.25,4079.69,0.008,216187.52,4703.98,11.76,0.286,1,0.409,0.21,0.294,2,0.583,18.097,16,1,0,0,1,24058.97
Nova Bio,SaaS,Seed,UK,Visionary,0.809,0.473,0.737,0.583,0.498,36,0,21,1,16,7,1,43085735.45,49053.16,-0.105,398534.72,94518.96,20.0,0.164,4,0.297,0.149,0.483,2,0.108,14.304,17,1,0,1,0,139907.68
Urban Grid,Hardware,Seed,LatAm,Visionary,0.852,0.594,0.555,0.524,0.442,33,0,11,0,35,5,0,15025937.96,14505.13,0.092,192912.82,93926.73,5.895,0.107,2,0.644,0.309,0.69,3,0.515,4.67,3,1,1,1,0,64813.34
Quantum Stack,Bio/Health,Seed,Africa,Engineer,0.656,0.777,0.282,0.508,0.442,41,0,8,0,32,10,2,9208961.54,3629.87,0.153,168615.73,83009.05,12.457,0.131,4,0.627,0.091,0.28,2,0.544,17.765,6,1,0,1,0,16167.36
Nova Pulse,Bio/Health,Pre-Seed,India,Operator,0.46,0.684,0.371,0.364,0.374,39,0,7,0,20,5,1,20510847.64,5147.07,0.213,81468.96,71220.26,5.409,0.253,0,0.319,0.161,0.351,1,0.0,9.822,9,0,0,1,0,7064.24
Aero Forge,SaaS,Seed,US,Visionary,0.747,0.521,0.753,0.527,0.354,32,0,15,0,20,11,2,31833856.72,38902.44,0.205,281885.07,18133.9,0.189,0.207,6,0.354,0.085,0.61,3,0.332,20.062,11,1,0,1,0,131473.05
Urban Labs,SaaS,Seed,SEA,Visionary,0.85,0.449,0.762,0.416,0.491,30,0,18,1,51,14,2,5813291.4,51364.64,0.005,402605.69,74079.57,20.0,0.123,5,0.327,0.557,0.084,2,0.066,12.892,22,0,0,1,0,86821.04
Vertex Works,SaaS,Seed,EU,Visionary,0.732,0.475,0.547,0.326,0.479,39,0,5,0,20,18,2,29868656.79,16563.19,0.361,580912.74,62802.91,0.875,0.143,4,0.459,0.044,0.182,2,0.277,11.693,21,0,0,1,0,35135.45
Nova Forge,SaaS,Seed,US,Visionary,0.814,0.725,0.515,0.45,0.471,29,0,11,1,25,6,2,23766213.93,28517.37,0.083,620212.65,116554.94,4.127,0.094,5,0.531,0.153,0.423,2,0.503,10.631,16,1,1,0,1,375220.19
Polar Cloud,SaaS,Seed,India,Operator,0.487,0.68,0.602,0.62,0.309,26,0,6,0,29,13,2,4050893.02,17894.75,0.323,272714.93,115718.29,1.666,0.089,1,0.622,0.397,0.42,3,0.318,17.576,18,0,0,1,0,20398.36
Quantum Forge,Fintech,Seed,India,Visionary,0.712,0.52,0.657,0.467,0.582,41,1,7,1,37,13,2,43394223.73,20921.64,0.041,88269.18,45514.92,4.462,0.162,7,0.361,0.589,0.356,3,0.499,4.598,16,0,0,1,0,88280.68
Terra Grid,DevTools,Seed,EU,Engineer,0.754,0.543,0.4,0.488,0.324,31,0,8,1,31,18,3,41813110.51,5311.41,-0.14,325858.84,42087.09,20.0,0.029,2,0.601,0.027,0.493,3,0.33,10.33,16,0,0,1,0,12797.93
Nimbus Pulse,Fintech,Seed,US,Visionary,0.785,0.498,0.808,0.568,0.312,43,0,10,0,47,17,1,1263716.55,30763.9,0.163,296612.01,92268.01,1.533,0.145,6,0.54,0.022,0.168,5,0.459,10.579,21,0,0,1,0,44027.5
Atlas OS,SaaS,Seed,US,Salesperson,0.495,0.455,0.792,0.496,0.589,45,0,3,0,31,13,2,5051312.69,25328.07,-0.185,893687.67,67210.3,20.0,0.086,2,0.649,0.354,0.885,1,0.552,5.817,20,1,1,0,1,97693.66
Spark AI,Hardware,Pre-Seed,US,Engineer,0.567,0.786,0.2,0.448,0.329,42,0,4,0,26,11,0,9156551.16,0.0,0.061,150998.91,112467.98,20.0,0.207,3,0.469,0.314,0.031,1,0.01,22.857,8,0,0,1,0,0.0
Aero Analytics,Climate,Seed,India,Engineer,0.685,0.81,0.54,0.585,0.302,33,0,11,1,41,12,1,10457646.86,12214.83,0.191,522399.97,40081.03,1.43,0.157,1,0.514,0.017,0.119,2,0.636,10.532,32,1,0,0,1,268211.79
Quantum AI,Fintech,Seed,US,Visionary,0.702,0.563,0.664,0.577,0.487,35,0,10,0,22,16,1,6748789.53,22974.35,0.138,156421.9,99731.26,2.627,0.216,6,0.427,0.631,0.562,2,0.552,8.165,25,0,0,1,0,30582.86
Hyper Bio,AI/ML,Pre-Seed,Africa,Operator,0.458,0.746,0.477,0.481,0.455,41,0,9,1,22,2,1,10793212.68,10692.78,0.258,134220.86,48063.79,1.451,0.086,1,0.681,0.286,0.577,1,0.0,7.401,2,0,0,1,0,32978.18
Hyper Drive,AI/ML,Seed,US,Visionary,0.803,0.392,0.766,0.436,0.412,23,0,17,1,36,11,1,6262333.32,33164.7,0.198,527058.52,43764.85,0.556,0.13,3,0.489,0.556,0.068,4,0.378,10.099,28,1,0,0,1,1536933.61
Flow AI,SaaS,Seed,EU,Operator,0.613,0.772,0.639,0.573,0.288,31,0,18,0,16,14,1,6415903.87,40678.85,0.211,176083.08,110310.67,1.073,0.151,3,0.61,0.157,0.336,4,0.411,2.857,11,1,0,1,0,509599.72
Vertex Pulse,Bio/Health,Pre-Seed,India,Engineer,0.606,0.586,0.443,0.437,0.434,41,0,9,0,33,6,3,13108186.55,1997.94,0.233,179231.1,46021.1,8.25,0.149,2,0.679,0.383,0.358,2,0.314,7.535,16,0,0,1,0,4641.58
Vertex Grid,Fintech,Seed,India,Operator,0.454,0.842,0.498,0.492,0.386,31,0,15,1,33,12,2,12003475.24,24603.46,0.473,334403.28,75127.05,0.538,0.107,1,0.567,0.386,0.227,4,0.722,9.513,15,0,0,1,0,41870.5
Hyper Stack,Climate,Seed,India,Operator,0.536,0.706,0.509,0.528,0.429,26,0,15,1,27,13,2,1162455.13,13239.13,0.112,339342.33,96506.97,5.409,0.085,4,0.324,0.104,0.389,3,0.522,7.829,20,0,0,1,0,19009.47
Hyper Works,Climate,Pre-Seed,UK,Engineer,0.503,0.788,0.528,0.382,0.389,34,0,7,0,17,2,0,29649838.47,13658.65,0.155,258008.22,78282.29,3.076,0.083,1,0.448,0.089,0.357,2,0.437,7.47,10,1,1,0,1,210255.71
Terra Pulse,Fintech,Seed,UK,Operator,0.484,0.848,0.517,0.532,0.46,33,0,13,0,23,7,2,32220379.68,68123.59,0.275,510748.5,97261.23,0.433,0.127,4,0.337,0.028,0.59,1,0.07,9.343,5,1,0,1,0,524224.04
Nimbus Labs,DevTools,Pre-Seed,UK,Visionary,0.808,0.533,0.751,0.441,0.346,29,0,9,1,1,12,0,22865625.52,17653.56,0.306,236148.19,43222.42,0.666,0.181,4,0.558,0.26,0.162,1,0.442,14.542,13,0,0,1,0,22674.38
Flow Pulse,Bio/Health,Pre-Seed,UK,Visionary,0.812,0.592,0.618,0.487,0.492,36,0,1,0,21,12,1,16849744.4,5593.54,0.232,37928.41,8087.99,0.519,0.187,4,0.519,0.37,0.554,1,0.369,11.542,15,1,1,1,0,35938.97
Spark Labs,Fintech,Seed,EU,Visionary,0.849,0.402,0.71,0.279,0.328,42,0,14,1,40,8,0,14633597.73,19533.13,0.258,419838.01,67809.63,1.123,0.156,7,0.331,0.203,0.139,4,0.54,14.01,3,0,0,1,0,26133.13
Urban Bio,Climate,Seed,US,Salesperson,0.638,0.432,0.698,0.485,0.462,34,0,12,1,27,19,1,7211266.8,20244.37,0.159,239339.34,96074.63,2.484,0.3,2,0.707,0.318,0.848,2,0.239,10.917,25,0,0,1,0,33284.63
Sigma Logic,AI/ML,Pre-Seed,US,Visionary,0.805,0.7,0.719,0.597,0.331,36,0,4,1,9,4,1,3881612.32,2579.82,0.268,273867.76,41992.5,5.063,0.293,6,0.679,0.099,0.485,1,0.298,8.122,5,1,0,1,0,6098.17
Aero Bio,SaaS,Pre-Seed,US,Operator,0.555,0.751,0.406,0.652,0.442,45,1,8,1,1,2,0,27784627.57,33175.73,0.133,299368.1,33642.15,0.637,0.01,4,0.691,0.214,0.34,1,0.742,5.376,3,1,1,1,0,81775.84
Terra Bio,Bio/Health,Seed,EU,Visionary,0.875,0.427,0.661,0.491,0.434,37,0,10,0,41,13,1,2171337.66,13504.08,0.191,484886.0,66238.92,2.141,0.096,3,0.26,0.209,0.537,2,0.59,16.061,14,0,0,1,0,17708.94
Flow Dynamics,Hardware,Seed,US,Salesperson,0.656,0.501,0.809,0.523,0.523,26,0,9,0,22,12,1,31362264.54,6118.11,0.197,472075.55,92708.71,6.413,0.23,1,0.533,0.261,0.25,3,0.519,6.665,9,0,0,1,0,16285.23
Aero OS,AI/ML,Seed,US,Visionary,0.694,0.471,0.68,0.536,0.43,36,0,9,0,40,3,2,11350020.98,13636.81,0.043,331459.84,102601.33,14.621,0.122,5,0.511,0.141,0.162,2,0.393,5.956,12,0,0,1,0,16005.87
Quantum Systems,DevTools,Pre-Seed,LatAm,Visionary,0.782,0.533,0.607,0.461,0.349,46,0,9,1,16,2,2,4819537.0,0.0,0.06,245895.28,75183.89,20.0,0.346,3,0.56,0.138,0.738,3,0.2,6.886,7,1,0,1,0,0.0
Flow AI,SaaS,Seed,UK,Operator,0.616,0.657,0.604,0.591,0.363,35,0,11,1,31,4,2,29528807.37,24225.16,0.168,567191.81,51659.81,1.059,0.153,7,0.733,0.691,0.562,3,0.356,27.427,1,1,0,1,0,37421.2
Nova Cloud,Bio/Health,Seed,EU,Visionary,0.816,0.465,0.574,0.385,0.487,41,0,6,1,14,15,2,15524181.65,25230.19,0.125,670118.28,23245.24,0.614,0.245,5,0.497,0.235,0.172,3,0.509,12.784,14,1,1,1,0,255441.75
Aero Analytics,Hardware,Seed,US,Visionary,0.84,0.558,0.676,0.576,0.54,32,0,9,1,35,23,1,46957542.06,10622.09,0.332,798144.33,117604.26,2.777,0.211,1,0.383,0.214,0.608,2,0.609,11.575,27,0,0,1,0,20618.13
Flow OS,AI/ML,Pre-Seed,EU,Engineer,0.571,0.748,0.431,0.418,0.262,40,0,11,1,22,7,1,18388967.78,13387.07,0.217,529121.5,43553.63,1.247,0.068,3,0.481,0.161,0.0,2,0.0,5.642,18,1,0,0,1,158367.52
