company,sector,stage_at_observation,location,ceo_personality,team_openness_mean,team_conscientiousness_mean,team_extraversion_mean,team_agreeableness_mean,team_neuroticism_mean,founder_age,founder_prev_exits,founder_experience_years_pre,founder_tech_background,pre_series_a_months_since_founded,pre_series_a_team_size,pre_series_a_release_freq,market_size_usd,pre_series_a_mrr_usd,pre_series_a_growth_3m,pre_series_a_prior_funding_usd,pre_series_a_burn_usd,burn_multiple,pipeline_conversion_rate,competition_density,sector_trend_score_at_investment,buzzword_density,prior_investor_reputation,syndicate_size,prior_investor_followon_rate,pre_series_a_val_rev_ratio,current_employee_count,raised_series_a_36m,exited_36m,shutdown_36m,success_36m,mrr_peak_usd_36m
Sigma Logic,SaaS,Seed,UK,Visionary,0.781,0.498,0.504,0.475,0.414,39,0,14,1,33,9,1,3416380.84,32497.6,0.173,224165.74,39224.01,0.581,0.082,3,0.624,0.56,0.0,1,0.363,4.938,12,1,1,0,1,726512.48
Sigma Drive,AI/ML,Seed,MENA,Engineer,0.745,0.776,0.351,0.523,0.404,20,0,14,1,25,9,2,13293508.2,437.89,-0.036,886383.69,67013.2,20.0,0.259,2,0.548,0.236,0.44,2,0.601,8.855,10,0,1,1,0,647.54
Eco Cloud,DevTools,Pre-Seed,US,Visionary,0.691,0.462,0.703,0.575,0.457,28,0,8,1,12,12,0,11622750.14,17250.43,-0.029,149858.07,14414.61,20.0,0.188,6,0.569,0.015,0.18,1,0.504,11.09,14,1,0,1,0,32967.07
Sigma Cloud,Climate,Pre-Seed,US,Visionary,0.847,0.467,0.602,0.499,0.516,25,0,3,0,29,3,1,4984266.81,0.0,0.118,238014.67,54454.11,20.0,0.19,3,0.79,0.119,0.776,3,0.558,21.421,3,0,0,1,0,0.0
Nimbus Bio,Fintech,Seed,India,Visionary,0.76,0.475,0.579,0.489,0.462,30,0,10,0,23,8,1,24041963.64,2558.45,0.109,1382453.63,80455.56,20.0,0.174,2,0.68,0.365,0.302,2,0.27,7.355,10,0,0,1,0,10061.18
Vertex Works,Climate,Seed,LatAm,Salesperson,0.517,0.54,0.778,0.553,0.565,42,0,16,0,12,10,1,41837299.08,0.0,-0.044,942588.43,39396.72,20.0,0.051,2,0.667,0.517,0.3,3,0.124,9.345,12,0,0,1,0,0.0
Urban Analytics,Fintech,Seed,India,Operator,0.511,0.694,0.524,0.617,0.492,42,1,12,1,30,7,2,15789380.84,26693.87,0.229,578510.32,91317.61,1.244,0.213,1,0.609,0.132,0.877,2,0.291,19.154,9,1,1,0,1,3228837.11
Aero Dynamics,DevTools,Seed,SEA,Engineer,0.541,0.537,0.339,0.607,0.44,33,0,8,1,21,14,1,8691115.39,39133.93,0.074,182864.9,117900.98,3.402,0.01,3,0.543,0.369,0.327,3,0.539,11.705,16,0,0,1,0,50659.14
Atlas Grid,DevTools,Seed,UK,Operator,0.689,0.821,0.455,0.584,0.355,38,0,20,1,46,9,1,20161089.54,30789.33,0.033,763245.25,58922.83,4.901,0.172,4,0.536,0.3,0.052,3,0.468,14.311,11,1,0,1,0,97582.92
Quantum AI,DevTools,Pre-Seed,US,Visionary,0.757,0.439,0.78,0.452,0.519,40,0,9,0,6,2,0,7189852.15,28839.02,0.228,296132.24,25552.03,0.324,0.168,2,0.064,0.209,0.687,1,0.652,5.19,2,1,0,0,1,226711.34
Sigma Grid,DevTools,Pre-Seed,EU,Operator,0.572,0.809,0.502,0.687,0.439,31,0,12,1,1,9,0,50087200.76,8808.74,0.092,25103.54,63468.28,6.56,0.145,2,0.371,0.2,0.595,2,0.296,9.048,11,0,0,1,0,10350.76
Nimbus OS,DevTools,Seed,EU,Operator,0.566,0.702,0.449,0.66,0.401,32,0,10,0,26,12,2,61727738.64,6472.68,0.107,409350.56,27085.43,3.251,0.119,5,0.635,0.18,0.234,1,0.267,34.26,14,1,0,1,0,10021.3
Aero Logic,Bio/Health,Seed,US,Visionary,0.892,0.599,0.476,0.477,0.559,34,0,6,1,33,2,2,40391479.1,3016.79,0.159,561929.12,128781.68,20.0,0.12,4,0.826,0.096,0.623,3,0.214,6.292,2,0,0,1,0,4421.99
Terra Logic,Climate,Seed,EU,Visionary,0.732,0.546,0.587,0.459,0.317,46,0,9,1,38,14,1,11901736.16,4731.96,0.44,501366.62,125019.3,5.003,0.056,1,0.898,0.003,0.22,3,0.571,25.312,22,1,0,1,0,15143.52
Sigma Drive,Bio/Health,Pre-Seed,LatAm,Visionary,0.859,0.592,0.602,0.473,0.47,29,0,11,0,10,12,1,8995960.02,0.0,0.034,95855.59,41030.8,20.0,0.271,4,0.424,0.048,0.545,1,0.343,3.674,14,0,0,1,0,0.0
Sigma Works,Climate,Seed,India,Operator,0.421,0.85,0.582,0.564,0.269,21,0,10,0,31,5,1,14901901.71,13115.81,0.109,456853.74,124762.52,7.264,0.144,6,0.673,0.162,0.395,4,0.315,6.117,6,0,0,1,0,19390.82
Nimbus Logic,Bio/Health,Pre-Seed,EU,Engineer,0.515,0.603,0.426,0.368,0.535,44,0,1,0,3,6,1,13245574.29,5800.69,0.27,294527.09,42538.94,2.263,0.062,4,0.49,0.146,0.158,1,0.171,9.247,7,0,0,1,0,8014.32
Quantum Cloud,Bio/Health,Seed,EU,Operator,0.598,0.953,0.604,0.606,0.329,38,0,18,0,34,15,1,4837318.48,0.0,0.286,1348859.2,97729.85,20.0,0.164,2,0.519,0.181,0.378,3,0.178,11.497,19,0,0,1,0,0.0
Quantum Grid,DevTools,Pre-Seed,US,Engineer,0.726,0.609,0.227,0.714,0.457,36,0,12,0,30,2,0,4715859.7,0.0,-0.305,167290.1,46364.98,20.0,0.25,2,0.284,0.363,0.264,2,0.0,4.749,1,0,0,1,0,0.0
Hyper Dynamics,Bio/Health,Seed,LatAm,Operator,0.639,0.816,0.544,0.59,0.472,37,0,15,0,28,8,3,27667533.85,10456.06,0.357,590909.28,92463.15,2.063,0.135,4,0.425,0.198,0.354,1,0.389,14.426,10,1,0,1,0,20183.09
Polar Pulse,Climate,Pre-Seed,US,Operator,0.659,0.759,0.689,0.571,0.361,24,0,8,1,16,2,1,3176957.23,0.0,0.117,373021.37,71056.83,20.0,0.26,2,0.352,0.026,0.238,2,0.3,5.368,2,0,0,1,0,0.0
Hyper AI,Fintech,Seed,EU,Engineer,0.533,0.701,0.313,0.628,0.426,27,0,9,0,44,13,1,36300791.1,30796.41,0.437,1245033.37,71515.69,0.443,0.211,6,0.458,0.25,0.571,2,0.415,26.52,18,0,0,1,0,41482.99
Sigma Systems,Bio/Health,Seed,US,Salesperson,0.391,0.642,0.727,0.569,0.555,21,2,14,0,38,8,2,13382935.68,21545.87,0.361,373278.12,48202.35,0.516,0.276,2,0.7,0.363,0.62,4,0.326,8.732,12,1,1,0,1,2222960.3
Spark OS,Bio/Health,Pre-Seed,India,Visionary,0.93,0.602,0.788,0.43,0.429,29,0,8,0,28,3,0,9922067.13,0.0,-0.03,191848.57,54735.39,20.0,0.225,3,0.619,0.311,0.308,2,0.0,10.339,3,0,0,1,0,0.0
Zen AI,Climate,Seed,LatAm,Visionary,0.745,0.488,0.492,0.458,0.464,26,0,8,1,32,12,1,3709765.82,2731.4,0.314,852248.31,110788.69,10.766,0.082,2,0.528,0.295,0.0,1,0.399,29.229,16,0,0,1,0,5755.32
Urban Dynamics,SaaS,Seed,US,Operator,0.618,0.662,0.655,0.594,0.584,50,0,10,1,27,7,2,18480142.17,8945.75,0.166,120341.88,84891.67,4.762,0.188,2,0.408,0.358,0.305,2,0.446,19.603,9,0,0,1,0,11128.97
Zen AI,Climate,Seed,US,Operator,0.527,0.694,0.377,0.658,0.421,39,0,19,1,29,12,1,48248071.23,16777.14,0.282,1595148.36,53755.16,0.947,0.081,2,0.298,0.037,0.777,3,0.392,7.785,15,1,0,1,0,133824.03
Zen Analytics,Fintech,Seed,EU,Operator,0.453,0.824,0.506,0.497,0.398,34,0,9,0,20,12,2,18432805.29,18618.09,0.407,376557.51,50259.46,0.552,0.149,5,0.429,0.033,0.322,1,0.523,10.762,16,0,0,1,0,34146.63
Sigma Drive,SaaS,Seed,EU,Operator,0.731,0.818,0.451,0.654,0.318,33,0,5,1,1,8,2,18761769.64,22905.97,0.146,775407.25,105783.52,2.632,0.274,1,0.416,0.26,0.415,2,0.058,19.202,10,1,0,0,1,1643739.68
Terra Cloud,Fintech,Pre-Seed,UK,Visionary,0.833,0.48,0.625,0.428,0.52,35,0,10,0,5,2,3,7540130.88,38325.38,-0.068,756203.98,98238.62,20.0,0.232,6,0.427,0.274,0.568,1,0.215,8.428,2,1,1,1,0,75686.74
Quantum Forge,Climate,Seed,UK,Visionary,0.814,0.369,0.586,0.411,0.456,36,0,15,0,31,10,1,9362775.91,8323.23,0.451,171262.88,44436.14,0.987,0.201,2,0.343,0.229,0.751,2,0.228,5.025,14,1,1,0,1,443554.93
Sigma Drive,Hardware,Seed,EU,Engineer,0.543,0.606,0.479,0.509,0.26,35,0,6,0,34,14,3,14047018.6,0.0,0.123,368773.77,81608.92,20.0,0.225,3,0.417,0.062,0.572,3,0.143,4.547,17,0,0,1,0,0.0
Sigma Grid,Hardware,Seed,SEA,Operator,0.48,0.619,0.598,0.736,0.406,34,1,7,0,19,8,1,29607715.46,3452.94,0.192,2442224.22,108014.82,13.587,0.111,4,0.641,0.321,0.681,3,0.258,5.843,11,1,1,0,1,194189.4
Terra Forge,SaaS,Pre-Seed,EU,Salesperson,0.555,0.468,0.839,0.416,0.5,41,0,1,1,16,4,0,2720203.35,837.67,-0.002,259385.84,28024.58,20.0,0.169,3,0.392,0.062,0.0,1,0.566,6.344,4,1,0,1,0,837.67
Nimbus Pulse,SaaS,Pre-Seed,LatAm,Operator,0.43,0.764,0.606,0.501,0.53,31,0,8,1,31,6,2,18569220.69,0.0,0.189,115527.99,13990.26,20.0,0.069,4,0.666,0.201,0.531,2,0.262,8.485,8,0,0,1,0,0.0
Zen Forge,SaaS,Seed,EU,Operator,0.586,0.772,0.428,0.682,0.292,36,0,9,1,34,4,2,59214700.87,11677.84,0.027,214176.74,92251.38,20.0,0.232,3,0.235,0.221,0.532,4,0.275,6.031,4,0,0,1,0,17120.51
Nimbus Cloud,Hardware,Seed,India,Engineer,0.558,0.622,0.227,0.557,0.424,32,0,8,0,44,13,2,9560577.07,1442.9,-0.047,116640.59,98982.62,20.0,0.205,6,0.458,0.183,0.951,4,0.814,5.172,15,0,0,1,0,1670.77
Eco Forge,Fintech,Pre-Seed,UK,Visionary,0.732,0.542,0.633,0.517,0.424,29,0,11,0,19,9,0,5856130.01,0.0,0.242,442102.22,4913.58,20.0,0.1,2,0.418,0.015,0.456,1,0.431,13.158,11,1,0,1,0,0.0
Spark OS,DevTools,Pre-Seed,US,Operator,0.593,0.823,0.388,0.557,0.424,26,0,11,1,17,15,0,8972073.62,17753.29,-0.035,152003.73,44822.3,20.0,0.151,3,0.782,0.458,0.299,1,0.0,7.333,17,1,0,0,1,168333.05
Nimbus Stack,Hardware,Seed,EU,Visionary,0.834,0.668,0.628,0.526,0.532,31,0,16,0,21,12,2,3453583.41,887.91,0.151,354137.4,79804.7,20.0,0.226,5,0.678,0.402,0.44,2,0.344,12.056,14,1,0,1,0,6887.53
Vertex Bio,Hardware,Seed,UK,Visionary,0.734,0.403,0.7,0.552,0.469,37,0,7,1,26,5,1,24734878.93,0.0,0.126,609623.03,111227.11,20.0,0.157,0,0.532,0.282,0.481,1,0.464,9.973,6,0,0,1,0,0.0
Flow Systems,Hardware,Seed,EU,Engineer,0.557,0.694,0.342,0.489,0.51,26,0,13,1,31,13,1,9809066.32,8020.95,0.086,328923.41,56372.9,6.847,0.159,2,0.495,0.077,0.415,3,0.174,32.56,16,0,0,1,0,9271.63
Polar Systems,Climate,Pre-Seed,EU,Engineer,0.659,0.551,0.41,0.429,0.336,37,0,10,1,8,2,0,12554550.21,12950.85,0.273,115906.48,23832.5,0.562,0.203,2,0.647,0.605,0.563,2,0.343,10.125,2,0,0,1,0,67307.22
Polar Logic,Climate,Seed,MENA,Operator,0.465,0.733,0.478,0.527,0.501,24,0,6,0,46,18,2,46069680.0,16636.53,0.085,1103923.66,61370.32,3.635,0.212,3,0.796,0.187,0.913,1,0.27,21.65,24,1,0,1,0,52209.92
Spark Stack,Bio/Health,Pre-Seed,EU,Visionary,0.788,0.625,0.649,0.615,0.582,33,0,9,0,20,2,1,30163155.14,4600.05,0.444,747822.56,60256.71,2.457,0.282,1,0.359,0.132,0.301,1,0.399,7.402,2,0,1,1,0,36578.31
Spark Cloud,AI/ML,Pre-Seed,India,Operator,0.514,0.649,0.448,0.503,0.498,33,0,8,1,34,14,0,9240600.44,0.0,0.041,148093.31,67047.46,20.0,0.235,4,0.411,0.031,0.679,1,0.347,18.216,16,0,0,1,0,0.0
Nimbus Stack,AI/ML,Seed,US,Engineer,0.701,0.536,0.349,0.458,0.344,35,0,11,0,47,6,1,18822711.91,17940.85,0.187,65805.12,65034.29,1.618,0.152,3,0.554,0.35,0.0,2,0.418,4.226,7,0,0,1,0,43949.97
Nova Dynamics,Hardware,Seed,SEA,Visionary,0.817,0.493,0.552,0.486,0.679,46,0,16,1,17,13,2,17786362.99,19414.4,0.725,191359.32,50095.34,0.296,0.152,5,0.391,0.472,0.388,2,0.334,9.156,19,0,0,1,0,23661.09
Nimbus Analytics,DevTools,Pre-Seed,SEA,Operator,0.588,0.683,0.56,0.623,0.51,38,0,16,1,16,2,1,3804807.16,6014.62,0.25,118635.71,75776.87,4.196,0.34,2,0.443,0.169,0.361,1,0.454,14.372,2,1,1,0,1,183003.08
Polar AI,Fintech,Seed,UK,Engineer,0.624,0.705,0.42,0.343,0.425,28,0,15,1,36,8,3,24746068.23,39322.37,0.128,135790.87,131542.09,2.174,0.098,4,0.334,0.389,0.457,4,0.317,14.116,9,1,0,0,1,1362277.97
Nova Stack,Hardware,Pre-Seed,UK,Operator,0.412,0.69,0.521,0.375,0.521,37,0,14,1,19,13,1,16962869.8,18441.38,0.375,92066.59,20821.68,0.251,0.25,6,0.592,0.238,0.559,4,0.176,12.158,19,1,0,1,0,569758.76
Sigma Drive,Fintech,Pre-Seed,EU,Operator,0.475,0.737,0.427,0.513,0.331,28,0,9,0,4,6,0,8582691.87,10337.58,0.188,269310.06,27946.45,1.2,0.161,6,0.524,0.431,0.335,3,0.208,11.1,7,1,0,1,0,17055.34
Polar Cloud,Bio/Health,Pre-Seed,India,Visionary,0.711,0.491,0.654,0.498,0.44,23,0,5,0,21,16,0,5929999.63,0.0,0.129,135129.95,23748.46,20.0,0.098,2,0.365,0.336,0.551,1,0.387,3.863,17,0,0,1,0,0.0
Aero Dynamics,Fintech,Pre-Seed,US,Engineer,0.692,0.631,0.365,0.571,0.565,35,0,10,0,19,13,0,35248489.83,2458.43,0.119,133921.5,44387.3,12.653,0.306,3,0.346,0.484,0.001,1,0.032,4.989,13,0,0,1,0,4408.51
Nimbus Bio,Climate,Seed,LatAm,Operator,0.604,0.832,0.567,0.667,0.308,38,0,12,0,31,5,2,20377594.81,11728.56,-0.134,653582.36,46344.57,20.0,0.098,2,0.405,0.22,0.437,2,0.713,26.615,5,0,0,1,0,13512.03
Aero OS,SaaS,Pre-Seed,LatAm,Visionary,0.859,0.417,0.654,0.495,0.501,42,0,3,0,29,7,0,7372812.12,24876.19,-0.012,200683.76,34750.89,20.0,0.236,2,0.428,0.084,0.662,2,0.093,13.812,8,0,0,1,0,35334.46
Zen Dynamics,Fintech,Pre-Seed,EU,Engineer,0.487,0.799,0.275,0.56,0.431,26,0,7,0,31,8,0,26596918.47,0.0,-0.161,203284.86,46308.96,20.0,0.126,3,0.663,0.369,0.366,1,0.466,22.778,8,1,0,1,0,0.0
Nimbus Systems,DevTools,Pre-Seed,US,Operator,0.482,0.682,0.482,0.486,0.441,33,0,8,1,6,2,1,4276374.94,8216.61,0.353,291716.27,43449.56,1.247,0.218,4,0.302,0.046,0.233,1,0.168,3.983,2,0,0,1,0,14470.65
Vertex Pulse,Bio/Health,Pre-Seed,LatAm,Operator,0.564,0.798,0.561,0.496,0.482,34,0,9,0,1,7,1,9542099.23,3305.09,0.071,236119.97,18487.66,6.572,0.087,3,0.631,0.366,0.353,2,0.519,4.532,8,1,1,0,1,52330.12
Sigma Logic,DevTools,Pre-Seed,EU,Engineer,0.594,0.671,0.431,0.594,0.387,23,0,1,0,18,4,1,7314329.66,7530.03,0.064,187321.83,121112.32,20.0,0.206,3,0.44,0.022,0.597,2,0.449,5.198,4,1,0,1,0,35268.04
Polar Logic,AI/ML,Seed,US,Operator,0.587,0.752,0.509,0.575,0.49,36,1,8,1,32,9,3,21567240.51,23387.59,-0.121,369128.35,25124.13,20.0,0.155,3,0.35,0.388,0.486,2,0.615,13.415,11,1,1,0,1,181873.16
Flow OS,Fintech,Seed,US,Operator,0.474,0.741,0.588,0.523,0.402,31,0,13,1,13,15,2,17936244.02,16358.41,0.102,2519341.52,117274.64,5.846,0.157,2,0.562,0.154,0.381,3,0.562,7.624,19,1,0,1,0,26197.63
Nimbus Drive,DevTools,Seed,LatAm,Operator,0.61,0.842,0.581,0.501,0.366,43,0,15,1,32,5,0,8790107.97,0.0,-0.04,489585.38,56425.51,20.0,0.223,2,0.749,0.362,0.48,3,0.351,14.897,6,0,0,1,0,0.0
Aero OS,Bio/Health,Pre-Seed,US,Operator,0.558,0.825,0.574,0.584,0.23,26,0,8,1,3,9,0,6615158.53,7623.74,0.085,449088.42,52270.11,6.736,0.114,3,0.265,0.067,0.21,2,0.672,12.501,10,0,0,1,0,14423.72
Polar Bio,AI/ML,Seed,US,Operator,0.545,0.842,0.405,0.761,0.509,25,0,11,1,29,11,3,6825858.67,17173.73,-0.044,661650.82,36706.42,20.0,0.376,5,0.709,0.213,0.185,1,0.335,16.319,13,1,0,1,0,140906.26
Sigma Cloud,SaaS,Seed,MENA,Visionary,0.905,0.52,0.614,0.65,0.52,32,0,3,0,52,9,1,5615575.91,6720.07,0.122,399629.04,97715.09,9.901,0.239,4,0.355,0.256,0.607,2,0.511,9.515,11,0,0,1,0,6813.91
Nova AI,Fintech,Pre-Seed,US,Operator,0.57,0.897,0.413,0.697,0.306,41,0,2,1,30,4,0,24019199.37,29987.78,0.126,97684.1,62047.78,1.363,0.137,6,0.58,0.154,0.153,1,0.223,14.484,5,0,0,1,0,32871.08
Vertex Analytics,Fintech,Pre-Seed,India,Engineer,0.716,0.66,0.441,0.467,0.296,29,0,10,1,9,2,2,11011305.25,0.0,0.107,146187.07,77607.79,20.0,0.058,2,0.693,0.198,0.664,1,0.0,6.563,2,1,0,1,0,0.0
Vertex Bio,Climate,Seed,India,Engineer,0.516,0.719,0.523,0.435,0.447,37,0,16,1,22,10,2,23327568.98,5535.98,0.425,1346838.16,122598.18,4.346,0.236,2,0.512,0.218,0.438,1,0.0,5.528,14,0,0,1,0,31212.34
Nova Cloud,SaaS,Seed,EU,Operator,0.627,0.761,0.591,0.577,0.401,32,0,17,1,42,5,2,4377741.42,8728.94,0.021,1295712.98,79363.73,20.0,0.199,3,0.562,0.068,0.013,2,0.457,3.457,6,0,0,1,0,9634.03
Atlas Cloud,AI/ML,Pre-Seed,EU,Operator,0.525,0.679,0.569,0.597,0.399,36,0,9,1,22,3,0,8396998.12,21472.78,0.186,95605.43,18279.92,0.381,0.265,4,0.676,0.273,0.624,2,0.0,4.948,4,1,0,0,1,550506.43
Nimbus OS,AI/ML,Seed,US,Salesperson,0.641,0.434,0.774,0.55,0.479,43,0,8,1,44,5,1,25881520.59,19083.32,0.417,263098.49,84483.46,0.884,0.175,1,0.47,0.379,0.61,2,0.387,12.2,7,1,1,0,1,2981745.16
Nimbus Pulse,Bio/Health,Seed,MENA,Visionary,0.647,0.536,0.676,0.468,0.478,39,0,10,1,37,13,1,4285991.4,20210.84,0.324,110155.41,69022.49,0.878,0.274,5,0.457,0.093,0.447,3,0.766,26.48,17,0,0,1,0,24776.32
Urban Labs,DevTools,Pre-Seed,SEA,Engineer,0.482,0.72,0.333,0.537,0.491,39,0,12,0,5,9,0,3346112.83,19984.45,0.247,93346.08,65496.2,1.105,0.11,4,0.329,0.121,0.424,1,0.36,12.828,11,1,0,0,1,195801.03
Quantum Works,Hardware,Pre-Seed,US,Visionary,0.837,0.461,0.577,0.585,0.547,32,0,13,1,30,2,2,5716513.71,3858.42,-0.091,95347.17,26888.13,20.0,0.25,3,0.427,0.167,0.319,2,0.379,9.862,2,0,0,1,0,4674.39
Nova Drive,Fintech,Seed,US,Visionary,0.608,0.462,0.693,0.336,0.6,37,0,14,0,36,9,1,16470785.34,43560.16,0.195,464131.73,75650.81,0.743,0.072,7,0.553,0.311,0.418,3,0.23,20.631,11,0,0,1,0,62011.96
Nimbus Bio,DevTools,Pre-Seed,US,Operator,0.471,0.771,0.511,0.389,0.343,28,0,7,0,22,14,0,104867081.84,5244.24,0.125,88193.9,36778.29,4.665,0.121,4,0.633,0.248,0.192,1,0.311,11.96,15,0,0,1,0,6523.24
Quantum Forge,AI/ML,Seed,US,Visionary,0.694,0.546,0.614,0.399,0.442,41,0,6,1,41,11,1,17108303.53,13482.08,-0.016,404168.8,82315.88,20.0,0.163,1,0.599,0.115,0.0,1,0.68,5.554,13,1,0,1,0,112264.5
Sigma Bio,AI/ML,Seed,US,Visionary,0.799,0.667,0.726,0.448,0.375,32,0,10,1,33,16,2,21557478.23,10612.79,0.31,252565.77,127929.05,3.237,0.212,4,0.491,0.063,0.384,3,0.389,36.854,21,1,1,1,0,28481.65
Flow Analytics,SaaS,Pre-Seed,US,Visionary,0.775,0.411,0.691,0.478,0.381,33,0,7,0,15,12,1,42154432.17,10887.58,0.342,81888.54,20356.82,0.456,0.175,3,0.741,0.269,0.0,1,0.489,7.266,15,0,0,1,0,14095.76
Atlas Logic,Hardware,Pre-Seed,EU,Engineer,0.663,0.572,0.377,0.48,0.498,42,0,4,1,12,7,0,8822426.04,3713.18,-0.021,170602.84,482.73,20.0,0.026,1,0.797,0.527,0.066,2,0.061,22.96,8,1,0,0,1,23376.75
Zen Stack,Bio/Health,Pre-Seed,EU,Engineer,0.654,0.635,0.322,0.451,0.378,36,0,4,1,28,7,0,14536927.3,23501.13,0.397,141204.62,21572.56,0.193,0.21,1,0.394,0.445,0.604,3,0.259,6.197,9,1,1,0,1,2089662.93
Hyper Forge,DevTools,Pre-Seed,MENA,Visionary,0.883,0.309,0.816,0.539,0.363,31,0,13,1,20,13,0,6552092.88,10198.43,0.225,72461.47,28247.09,1.025,0.113,3,0.704,0.013,0.688,1,0.284,8.531,17,1,0,0,1,216409.37
Quantum Logic,DevTools,Pre-Seed,EU,Engineer,0.586,0.681,0.403,0.405,0.414,33,0,7,0,7,7,0,19714195.42,16070.87,0.222,485596.54,44774.7,1.045,0.116,5,0.37,0.095,0.27,1,0.243,12.794,8,1,0,1,0,23662.79
Hyper Pulse,Climate,Seed,US,Operator,0.413,0.612,0.587,0.512,0.322,26,0,13,1,39,5,2,27762266.01,16666.69,0.418,599468.32,82422.73,0.986,0.178,0,0.591,0.017,0.563,3,0.48,12.527,7,0,0,1,0,146625.86
Sigma Logic,DevTools,Pre-Seed,US,Visionary,0.748,0.655,0.644,0.482,0.681,42,0,8,0,15,7,0,11260531.52,4750.74,0.075,126521.63,32496.03,7.632,0.227,1,0.829,0.007,0.596,1,0.271,6.506,8,1,1,1,0,75077.58
Urban Logic,AI/ML,Pre-Seed,US,Operator,0.553,0.708,0.51,0.534,0.359,33,0,10,1,22,2,1,30478918.34,32486.43,0.369,194947.2,31808.83,0.221,0.238,2,0.459,0.279,0.372,2,0.282,10.498,2,0,0,1,0,82243.28
Spark AI,Climate,Seed,EU,Visionary,0.736,0.477,0.547,0.487,0.436,21,1,8,1,16,5,1,7556877.69,3291.86,0.158,669310.43,69872.15,11.181,0.199,1,0.512,0.345,0.684,1,0.285,2.992,6,1,0,1,0,4676.58
Atlas Systems,SaaS,Seed,EU,Operator,0.628,0.793,0.576,0.604,0.452,33,0,12,1,37,13,0,10992632.99,19578.95,0.3,354438.16,105032.39,1.491,0.065,2,0.524,0.35,0.491,3,0.642,12.007,17,1,0,0,1,1391111.81
Hyper Systems,Hardware,Seed,UK,Operator,0.483,0.578,0.498,0.567,0.547,36,0,12,0,30,13,0,54086252.24,18107.92,0.138,621632.25,20192.61,0.674,0.1,6,0.534,0.12,0.172,2,0.59,9.619,15,0,0,1,0,19833.18
Zen AI,SaaS,Seed,SEA,Visionary,0.719,0.514,0.757,0.467,0.434,23,0,12,0,41,7,1,18253653.55,21410.55,0.033,170778.37,59875.56,7.033,0.143,3,0.578,0.256,0.543,4,0.531,8.68,8,0,0,1,0,24887.23
Eco Drive,Bio/Health,Pre-Seed,US,Operator,0.472,0.547,0.279,0.606,0.244,29,0,10,0,4,15,1,7049489.74,13074.69,0.352,96019.53,62954.69,1.14,0.202,0,0.505,0.239,0.446,1,0.314,9.594,21,1,1,1,0,27143.12
Nova OS,Fintech,Seed,UK,Engineer,0.675,0.767,0.299,0.581,0.453,35,0,7,0,38,8,1,2599714.18,28689.56,0.064,789439.18,80255.47,3.626,0.148,6,0.434,0.631,0.281,3,0.533,13.729,10,1,1,1,0,70645.76
Zen Analytics,SaaS,Pre-Seed,EU,Engineer,0.507,0.568,0.27,0.536,0.426,32,0,8,1,21,5,1,12047382.08,0.0,0.09,128081.35,1806.09,20.0,0.084,6,0.388,0.699,0.427,2,0.28,14.148,5,0,0,1,0,0.0
Vertex Labs,AI/ML,Pre-Seed,EU,Engineer,0.534,0.68,0.428,0.702,0.256,40,0,13,0,28,13,0,50618876.66,25603.07,0.263,277775.11,17995.79,0.223,0.212,0,0.687,0.412,0.54,1,0.016,10.19,19,1,1,0,1,1500052.44
Terra Systems,Bio/Health,Seed,EU,Visionary,0.809,0.521,0.732,0.419,0.541,39,0,14,1,38,11,3,13177836.06,24569.97,0.283,371628.54,41816.58,0.502,0.11,3,0.378,0.057,0.34,2,0.233,11.47,15,1,1,0,1,713399.29
Vertex Analytics,Fintech,Pre-Seed,UK,Engineer,0.78,0.631,0.564,0.431,0.397,30,0,6,0,20,9,2,10241791.75,31744.33,-0.065,704660.26,38110.09,20.0,0.218,3,0.41,0.827,0.569,3,0.409,17.397,11,1,0,1,0,83945.65
Aero Grid,Hardware,Pre-Seed,US,Operator,0.609,0.692,0.61,0.569,0.492,22,0,5,0,10,8,0,7162732.07,0.0,-0.226,583891.4,56611.49,20.0,0.226,3,0.533,0.498,0.452,2,0.139,4.125,9,0,0,1,0,0.0
Quantum Systems,DevTools,Pre-Seed,India,Engineer,0.671,0.563,0.378,0.414,0.458,34,0,9,0,1,4,1,33146714.28,9271.61,0.412,50965.83,53922.89,1.175,0.242,3,0.569,0.1,0.528,1,0.122,10.015,5,0,0,1,0,14815.72
Flow Works,AI/ML,Seed,EU,Salesperson,0.549,0.541,0.732,0.607,0.614,26,0,8,0,26,4,2,18360294.7,44395.39,0.099,447779.15,111170.71,2.106,0.234,1,0.623,0.326,0.531,5,0.647,6.171,5,1,0,1,0,71519.94
Nimbus Logic,SaaS,Seed,UK,Engineer,0.599,0.583,0.291,0.512,0.252,32,0,9,1,26,10,1,11001609.6,25007.7,0.241,585041.18,94238.08,1.306,0.149,4,0.379,0.462,0.538,2,0.465,16.862,13,1,0,1,0,195332.61
Sigma Bio,Fintech,Pre-Seed,EU,Engineer,0.598,0.669,0.385,0.509,0.429,42,0,11,1,10,8,0,16242600.37,21438.53,-0.122,185331.44,4497.32,20.0,0.018,4,0.61,0.256,0.576,3,0.552,4.974,8,1,1,0,1,82616.15
Aero Dynamics,DevTools,Pre-Seed,EU,Salesperson,0.742,0.413,0.577,0.557,0.518,28,0,13,1,13,3,0,18046258.68,19216.18,0.06,125707.7,9264.29,0.664,0.198,3,0.604,0.183,0.559,2,0.329,22.056,3,0,0,1,0,30014.81
